Image,Mask
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0130_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0130_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0131_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0132_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0133_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0134_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0135_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0136_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0137_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0138_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0139_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/013_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_21.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_22.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_23.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_24.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_3.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_4.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_5.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_6.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_7.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_8.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0140_9.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_1.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_10.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_11.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_12.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_13.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_14.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_15.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_16.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_17.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_18.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_19.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_2.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_20.npy,0
F:\myfile\detection\PytorchDeepLearing\processeddata/augtrain_Malignancy/Image/0141_21.npy,0
